2023-04-11 06:55:33,862 DEBUG   HandlerThread:4733 [system_monitor.py:probe():210] {'os': 'Linux-4.14.305-227.531.amzn2.x86_64-x86_64-with-glibc2.2.5', 'python': '3.7.16', 'heartbeatAt': '2023-04-11T06:55:33.845798', 'startedAt': '2023-04-11T06:55:33.104115', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'trlx_gptneo_text_summarization.py', 'codePath': 'summarize_rlhf/trlx_gptneo_text_summarization.py', 'git': {'remote': 'https://github.com/CarperAI/trlx.git', 'commit': '565c3163befa5e7a083bbeb2038889b766599b44'}, 'email': None, 'root': '/home/ec2-user/rlhf/trlx', 'host': 'ip-172-31-7-50.ap-northeast-1.compute.internal', 'username': 'ec2-user', 'executable': '/home/ec2-user/venv/bin/python3', 'cpu_count': 24, 'cpu_count_logical': 48, 'cpu_freq': {'current': 2419.2121666666667, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2102.814, 'min': 0.0, 'max': 0.0}, {'current': 2935.096, 'min': 0.0, 'max': 0.0}, {'current': 2434.207, 'min': 0.0, 'max': 0.0}, {'current': 1933.129, 'min': 0.0, 'max': 0.0}, {'current': 3211.337, 'min': 0.0, 'max': 0.0}, {'current': 3133.851, 'min': 0.0, 'max': 0.0}, {'current': 1710.217, 'min': 0.0, 'max': 0.0}, {'current': 1760.23, 'min': 0.0, 'max': 0.0}, {'current': 3132.839, 'min': 0.0, 'max': 0.0}, {'current': 1902.049, 'min': 0.0, 'max': 0.0}, {'current': 2056.974, 'min': 0.0, 'max': 0.0}, {'current': 3128.735, 'min': 0.0, 'max': 0.0}, {'current': 1758.812, 'min': 0.0, 'max': 0.0}, {'current': 1693.574, 'min': 0.0, 'max': 0.0}, {'current': 2544.025, 'min': 0.0, 'max': 0.0}, {'current': 2978.664, 'min': 0.0, 'max': 0.0}, {'current': 1858.416, 'min': 0.0, 'max': 0.0}, {'current': 2195.671, 'min': 0.0, 'max': 0.0}, {'current': 2445.425, 'min': 0.0, 'max': 0.0}, {'current': 1917.934, 'min': 0.0, 'max': 0.0}, {'current': 2869.548, 'min': 0.0, 'max': 0.0}, {'current': 2956.333, 'min': 0.0, 'max': 0.0}, {'current': 1836.807, 'min': 0.0, 'max': 0.0}, {'current': 3070.92, 'min': 0.0, 'max': 0.0}, {'current': 2381.469, 'min': 0.0, 'max': 0.0}, {'current': 3172.964, 'min': 0.0, 'max': 0.0}, {'current': 3126.977, 'min': 0.0, 'max': 0.0}, {'current': 1976.433, 'min': 0.0, 'max': 0.0}, {'current': 3219.926, 'min': 0.0, 'max': 0.0}, {'current': 1964.759, 'min': 0.0, 'max': 0.0}, {'current': 1684.571, 'min': 0.0, 'max': 0.0}, {'current': 2200.57, 'min': 0.0, 'max': 0.0}, {'current': 2585.211, 'min': 0.0, 'max': 0.0}, {'current': 1809.058, 'min': 0.0, 'max': 0.0}, {'current': 1952.273, 'min': 0.0, 'max': 0.0}, {'current': 3033.086, 'min': 0.0, 'max': 0.0}, {'current': 2926.464, 'min': 0.0, 'max': 0.0}, {'current': 1802.659, 'min': 0.0, 'max': 0.0}, {'current': 3079.312, 'min': 0.0, 'max': 0.0}, {'current': 1905.593, 'min': 0.0, 'max': 0.0}, {'current': 1734.636, 'min': 0.0, 'max': 0.0}, {'current': 2097.895, 'min': 0.0, 'max': 0.0}, {'current': 3142.814, 'min': 0.0, 'max': 0.0}, {'current': 1880.447, 'min': 0.0, 'max': 0.0}, {'current': 3126.402, 'min': 0.0, 'max': 0.0}, {'current': 3067.815, 'min': 0.0, 'max': 0.0}, {'current': 2460.237, 'min': 0.0, 'max': 0.0}, {'current': 2223.006, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 511.9882621765137, 'used': 226.4215316772461}, 'gpu': 'NVIDIA A10G', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA A10G', 'memory_total': 24146608128}, {'name': 'NVIDIA A10G', 'memory_total': 24146608128}, {'name': 'NVIDIA A10G', 'memory_total': 24146608128}, {'name': 'NVIDIA A10G', 'memory_total': 24146608128}], 'memory': {'total': 186.9207534790039}}
2023-04-11 06:55:33,863 INFO    HandlerThread:4733 [system_monitor.py:probe():211] Finished collecting system info
2023-04-11 06:55:33,863 INFO    HandlerThread:4733 [system_monitor.py:probe():214] Publishing system info
2023-04-11 06:55:33,863 DEBUG   HandlerThread:4733 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-04-11 06:55:33,863 DEBUG   HandlerThread:4733 [system_info.py:_save_pip():67] Saving pip packages done
2023-04-11 06:55:33,864 INFO    HandlerThread:4733 [system_monitor.py:probe():216] Finished publishing system info
2023-04-11 06:55:33,866 DEBUG   SenderThread:4733 [sender.py:send():375] send: files
2023-04-11 06:55:33,866 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-04-11 06:55:33,872 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: stop_status
2023-04-11 06:55:33,872 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: stop_status
2023-04-11 06:55:34,062 DEBUG   SenderThread:4733 [sender.py:send():375] send: telemetry
2023-04-11 06:55:34,062 DEBUG   SenderThread:4733 [sender.py:send():375] send: config
2023-04-11 06:55:34,427 INFO    wandb-upload_0:4733 [upload_job.py:push():137] Uploaded file /tmp/tmppnruxnp_wandb/8vq2r103-wandb-metadata.json
2023-04-11 06:55:34,689 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_created():278] file/dir created: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:55:34,689 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_created():278] file/dir created: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-metadata.json
2023-04-11 06:55:34,689 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_created():278] file/dir created: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/requirements.txt
2023-04-11 06:55:36,688 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_created():278] file/dir created: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:55:38,512 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
2023-04-11 06:55:38,689 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:55:39,689 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:55:40,689 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:55:41,690 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:55:42,690 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:55:43,691 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:55:44,294 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
2023-04-11 06:55:44,691 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:55:45,692 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:55:48,872 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: stop_status
2023-04-11 06:55:48,873 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: stop_status
2023-04-11 06:55:50,045 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
2023-04-11 06:55:54,694 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:55:55,392 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
2023-04-11 06:56:00,393 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
2023-04-11 06:56:02,697 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:03,872 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: stop_status
2023-04-11 06:56:03,873 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: stop_status
2023-04-11 06:56:06,049 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
2023-04-11 06:56:06,698 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/config.yaml
2023-04-11 06:56:08,699 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:11,367 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
2023-04-11 06:56:15,771 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:16,775 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
2023-04-11 06:56:18,702 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:18,873 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: stop_status
2023-04-11 06:56:18,873 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: stop_status
2023-04-11 06:56:22,035 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
2023-04-11 06:56:23,675 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: log_artifact
2023-04-11 06:56:23,675 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: log_artifact
2023-04-11 06:56:23,704 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_created():278] file/dir created: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/media/table/samples_0_2ad6cbefb722c8c2d0af.table.json
2023-04-11 06:56:23,704 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_created():278] file/dir created: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/media
2023-04-11 06:56:23,704 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_created():278] file/dir created: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/media/table
2023-04-11 06:56:24,020 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:24,208 INFO    wandb-upload_0:4733 [upload_job.py:push():137] Uploaded file /tmp/tmppnruxnp_wandb/cpt766pq-media/table/samples_0_2ad6cbefb722c8c2d0af.table.json
2023-04-11 06:56:24,704 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:25,060 INFO    wandb-upload_1:4733 [upload_job.py:push():95] Uploaded file /home/ec2-user/.local/share/wandb/artifacts/staging/tmpyka4cubr
2023-04-11 06:56:25,065 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:25,705 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:25,914 INFO    SenderThread:4733 [sender.py:send_request_log_artifact():1438] logged artifact run-4hp99kef-samples - {'id': 'QXJ0aWZhY3Q6NDIxMDIyMDA1', 'digest': 'b19497129a8b2eef5f75141db6e3ae21', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYxNzQzMjA2', 'latestArtifact': None}, 'version': 'latest'}
2023-04-11 06:56:25,914 DEBUG   SenderThread:4733 [sender.py:send():375] send: files
2023-04-11 06:56:25,914 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file media/table/samples_0_2ad6cbefb722c8c2d0af.table.json with policy now
2023-04-11 06:56:25,914 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:25,914 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:25,915 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:25,938 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:25,941 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:25,941 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:25,942 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:26,434 INFO    wandb-upload_3:4733 [upload_job.py:push():137] Uploaded file /tmp/tmppnruxnp_wandb/h8gxps4n-media/table/samples_0_2ad6cbefb722c8c2d0af.table.json
2023-04-11 06:56:26,705 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:56:26,813 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:26,814 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:26,815 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:26,815 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:27,706 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:56:27,707 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:27,816 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
